input_distribution,method,precision,threads,n,n_obs,best,median,mean,std,q25,q75,q05,q95
nearly_canceling,serial,mixed_fp32_fp64,,1000000,8,0.00099719,0.00105058699999995,0.0010550492499999751,4.6529696974094495e-05,0.001018959999999925,0.00108748075,0.00100006245,0.0011189501500000001
nearly_canceling,serial,mixed_fp32_fp64,,1919384,8,0.002107298,0.00215893049999995,0.0022378153749999753,0.00024025466483769303,0.00212518925,0.002190216999999925,0.0021080666000000002,0.0026193621999999997
nearly_canceling,serial,mixed_fp32_fp64,,3684032,8,0.004196048,0.004464026,0.004492924499999975,0.00022950582733154457,0.004329044499999925,0.00460655775,0.00423742395,0.004823141199999935
nearly_canceling,serial,mixed_fp32_fp64,,7071068,8,0.0073153589999999,0.00765624649999995,0.00801374499999995,0.0009984540517863584,0.00751549725,0.007980576499999899,0.007347916349999935,0.009634275949999965
nearly_canceling,serial,mixed_fp32_fp64,,13572088,8,0.014766674,0.0179128704999999,0.01774113462499994,0.001895303181892452,0.016787335999999924,0.0186293054999999,0.015160867100000001,0.020221574999999964
nearly_canceling,serial,mixed_fp32_fp64,,26050038,8,0.024012563,0.025277960000000002,0.025267070374999975,0.0008265714162936511,0.024959465749999927,0.025637968249999928,0.0241137074,0.02635957825
nearly_canceling,serial,mixed_fp32_fp64,,50000000,8,0.0442637079999999,0.048685666499999905,0.04887500637499994,0.002723705550181661,0.04753568024999993,0.051050536499999924,0.04508059399999994,0.0521314636
normal,openmp,fp64,1.0,1000000,8,0.000622936,0.0006373279999999,0.0006476151249999375,2.5497840734567763e-05,0.000633272749999975,0.0006532002499999,0.0006258122999999651,0.000689729599999965
normal,openmp,fp64,1.0,1919384,8,0.001532401,0.0015646975,0.0016647733749999625,0.00028665502734665155,0.001537254749999975,0.001594127749999975,0.001533361399999965,0.0021115343999998995
normal,openmp,fp64,1.0,3684032,8,0.0031243529999999,0.00314469049999995,0.00318459724999995,0.00011052198225661947,0.003135549249999925,0.0031600264999999753,0.003127508599999935,0.0033612442999999648
normal,openmp,fp64,1.0,7071068,8,0.005891533,0.0064645309999999505,0.006869047874999975,0.0012683892088176287,0.006148074249999925,0.00691980725,0.00596155225,0.00891732885
normal,openmp,fp64,1.0,13572088,8,0.011002852,0.01156656349999995,0.011761394874999975,0.0007138972435807253,0.011142417499999925,0.012496903,0.01104637695,0.012614309
normal,openmp,fp64,1.0,26050038,8,0.0212181159999999,0.0221737765,0.02261558437499994,0.0013421045139188597,0.0218892167499999,0.022926574749999973,0.0213456353499999,0.0247442788999999
normal,openmp,fp64,1.0,50000000,8,0.039883345,0.04099715249999995,0.04124299712499995,0.0012766452772282996,0.040147275749999906,0.041946041999999926,0.039971561449999964,0.043137606800000006
normal,openmp,fp64,2.0,1000000,8,0.00031909,0.000326479,0.0003759391249999875,9.014367332596307e-05,0.000322749749999925,0.00038783100000000005,0.00032015855,0.0005286402999999999
normal,openmp,fp64,2.0,1919384,8,0.001034661,0.00117223399999995,0.001164348374999975,0.00010497037315757533,0.001066900749999925,0.0012515187500000001,0.0010403534,0.0012888598000000001
normal,openmp,fp64,2.0,3684032,8,0.001685473,0.002001106,0.002272166874999975,0.0006594866580297206,0.00186956025,0.002440384999999975,0.0017189424500000001,0.0033538571999999
normal,openmp,fp64,2.0,7071068,8,0.003456512,0.003833768,0.003963264999999975,0.0005710039323336826,0.00366271375,0.003980637499999975,0.00348405735,0.004876275499999899
normal,openmp,fp64,2.0,13572088,8,0.0064327239999999,0.00671409899999995,0.006918781749999975,0.0005238408196664358,0.006534674000000001,0.0071843585,0.006453253949999935,0.00772876845
normal,openmp,fp64,2.0,26050038,8,0.012302713,0.012950547499999951,0.012879566374999976,0.00040206967283078183,0.0125563525,0.013131864999999975,0.0123626785,0.013370542149999965
normal,openmp,fp64,2.0,50000000,8,0.023786272,0.025544729500000002,0.025719152374999964,0.001279807870067444,0.0250055117499999,0.026434999249999976,0.024153461199999966,0.027492714849999964
normal,openmp,fp64,4.0,1000000,8,0.001752997,0.00632878749999995,0.006860200749999963,0.0050727279501785495,0.0038520089999999,0.00775574925,0.002030989399999965,0.014473402599999994
normal,openmp,fp64,4.0,1919384,8,0.0005280849999999,0.00055562349999995,0.00063753424999995,0.00021229248508045515,0.00054120575,0.000598353499999925,0.000529284449999935,0.0009775357499999348
normal,openmp,fp64,4.0,3684032,8,0.0013025249999999,0.003945479999999901,0.005083883249999925,0.00383266766669564,0.002310433749999925,0.0071893294999999255,0.001403538499999935,0.010854598749999934
normal,openmp,fp64,4.0,7071068,8,0.00240477,0.00293548,0.006185176499999987,0.005704936705434497,0.0026193152499999752,0.00809451625,0.002448487099999965,0.015541313899999996
normal,openmp,fp64,4.0,13572088,8,0.0040690659999999,0.005517890500000001,0.00667381337499995,0.0029504051293610285,0.0042903804999999,0.008639322749999925,0.0040978874499999,0.0110181688
normal,openmp,fp64,4.0,26050038,8,0.0082577229999999,0.0090479934999999,0.00965982412499995,0.0018467518607420436,0.008685078,0.009762407749999924,0.008296761649999936,0.012637429849999998
normal,openmp,fp64,4.0,50000000,8,0.0157921739999999,0.0163686749999999,0.01776699399999994,0.003045294883200398,0.0159761552499999,0.01776946425,0.0158388636499999,0.0228760885
normal,openmp,fp64,8.0,1000000,8,0.0031551589999999,0.015804137000000003,0.014256868374999962,0.006418128059982718,0.01220754775,0.017635115749999902,0.004396924349999935,0.02129058614999996
normal,openmp,fp64,8.0,1919384,8,0.0037400739999999,0.006007983499999901,0.008313468874999938,0.005033907850759326,0.004528738,0.012093032999999925,0.0037529847999999352,0.015704824599999934
normal,openmp,fp64,8.0,3684032,8,0.005708421,0.017366456000000002,0.014618913624999976,0.006038425833032738,0.009119209999999925,0.018583226499999977,0.0063297403,0.020813091949999966
normal,openmp,fp64,8.0,7071068,8,0.004547217,0.01727381399999995,0.016111960874999977,0.006953660218521675,0.012976324999999974,0.02055598025,0.005701820799999965,0.024019155
normal,openmp,fp64,8.0,13572088,8,0.009484114,0.0162608445,0.016198243499999977,0.005348344308239249,0.011414597749999925,0.019725859499999974,0.0101145396,0.023385010549999963
normal,openmp,fp64,8.0,26050038,8,0.007578546,0.01230372349999995,0.013031834124999989,0.003911746379197606,0.01124005075,0.014665959249999999,0.008473244,0.018748288149999997
normal,openmp,fp64,8.0,50000000,8,0.0111727289999999,0.012772614,0.015215789874999976,0.005561503712965139,0.011919834,0.01610705775,0.011307622499999935,0.02441995004999993
normal,openmp,fp64,16.0,1000000,8,0.0158678379999999,0.02034353799999995,0.021738121499999936,0.005109819123956271,0.019015456499999927,0.023370098999999974,0.016406303899999936,0.0295677723999999
normal,openmp,fp64,16.0,1919384,8,0.0087146159999999,0.017786251000000003,0.017445556249999977,0.004890188732014767,0.015816330249999924,0.020633857250000002,0.010127512099999935,0.023062275099999998
normal,openmp,fp64,16.0,3684032,8,0.006893327,0.01737894099999995,0.020205936499999976,0.011280160427485222,0.015762811,0.02090808725,0.00984875325,0.03766881509999992
normal,openmp,fp64,16.0,7071068,8,0.0165409489999999,0.0210506039999999,0.02134498149999995,0.003095246300169637,0.019934481,0.022690463749999973,0.017544371349999935,0.025633011549999963
normal,openmp,fp64,16.0,13572088,8,0.015326968,0.020870573499999948,0.020513499499999976,0.0031123101937945235,0.0189434825,0.023076601000000002,0.015923781,0.023848000399999937
normal,openmp,fp64,16.0,26050038,8,0.016696875,0.021065956499999948,0.021196393374999976,0.002710372430574962,0.01959427675,0.022953288499999926,0.0176637038,0.02466817925
normal,openmp,fp64,16.0,50000000,8,0.018879716,0.0214731565,0.022607243374999975,0.004249699543744362,0.0191572619999999,0.024287079250000003,0.018894193749999965,0.0291325911
normal,openmp,fp64,22.0,1000000,8,0.00984692,0.022862129999999953,0.022055123249999975,0.007082992080159732,0.0185874275,0.027099402249999974,0.011638402700000001,0.030106295749999963
normal,openmp,fp64,22.0,1919384,8,0.013536609,0.01992321349999995,0.022012691374999976,0.008048190399042332,0.016188618000000002,0.025537364499999975,0.0141493785,0.034179389349999964
normal,openmp,fp64,22.0,3684032,8,0.012176863,0.024230616999999947,0.02257435237499996,0.005738928243854496,0.01993240675,0.0262951904999999,0.01369994995,0.028390631349999966
normal,openmp,fp64,22.0,7071068,8,0.018556642,0.02173809,0.025280438999999964,0.007210381960855065,0.020167056749999926,0.029814582499999902,0.0190654097,0.036409720249999965
normal,openmp,fp64,22.0,13572088,8,0.012176487,0.0200630929999999,0.02017744749999995,0.005645555154584892,0.017548065499999925,0.02195071,0.0133345621,0.028126925649999933
normal,openmp,fp64,22.0,26050038,8,0.015936361,0.023948598999999952,0.02267113462499999,0.00536724367183707,0.01773460725,0.02526358525,0.016236605,0.0296700046
normal,openmp,fp64,22.0,50000000,8,0.017609013,0.0254723765,0.025260638624999977,0.004377098135768755,0.023699997999999976,0.028955676499999927,0.018623875099999965,0.0298121054
normal,serial,fp64,,1000000,8,0.000674419,0.00071257899999995,0.0007331146249999375,6.506757284534153e-05,0.0006881947499999,0.0007517767499999001,0.000676093399999965,0.0008386491499999649
normal,serial,fp64,,1919384,8,0.0015538279999999,0.0017282285,0.001861889124999975,0.000344739149795672,0.00163378425,0.0019975587499999753,0.001578300699999935,0.0024036073499999647
normal,serial,fp64,,3684032,8,0.003135473,0.0032621829999999003,0.00326880024999995,8.762049314718893e-05,0.003203364499999975,0.003352338,0.003157174399999965,0.003371046499999935
normal,serial,fp64,,7071068,8,0.0059370919999999,0.006087782,0.006121913749999963,0.0001972111594239764,0.00600093075,0.006152489499999925,0.005947671099999935,0.0064272322499999346
normal,serial,fp64,,13572088,8,0.011030285,0.0112216225,0.011291948999999989,0.00031659353711300175,0.011159735249999976,0.01129047025,0.011033392299999965,0.01177797915
normal,serial,fp64,,26050038,8,0.020906191,0.02185027599999995,0.021757772999999963,0.0006579025253276783,0.02113348375,0.022295677749999902,0.020944556950000002,0.022529170549999967
normal,serial,fp64,,50000000,8,0.0402635049999999,0.0413546284999999,0.05497934837499994,0.03394346758750323,0.0407725805,0.0455270834999999,0.040395808499999936,0.10898382694999992
normal,openmp,mixed_fp32_fp64,1.0,1000000,8,0.0007813899999999,0.00084641149999995,0.0008342721249999625,2.9180608416442934e-05,0.000813453,0.0008529072500000001,0.000791452849999935,0.000863512199999935
normal,openmp,mixed_fp32_fp64,1.0,1919384,8,0.001824873,0.0018950174999999999,0.001944500375,0.00018565385132701554,0.00182969875,0.00193729175,0.0018262877,0.00224019665
normal,openmp,mixed_fp32_fp64,1.0,3684032,8,0.0036473529999999,0.0037936009999999503,0.00380805387499995,0.00015563252923236063,0.00369027625,0.003851640499999925,0.003660600849999935,0.004043562149999935
normal,openmp,mixed_fp32_fp64,1.0,7071068,8,0.0068695739999999,0.00740786999999995,0.007369405124999937,0.0003896207272421362,0.007032596249999975,0.007546069999999975,0.0069105019499999,0.007914021199999899
normal,openmp,mixed_fp32_fp64,1.0,13572088,8,0.012659208,0.013050369499999999,0.013132450625,0.0003876966339077638,0.012940435,0.01323657575,0.012705086,0.0137300205
normal,openmp,mixed_fp32_fp64,1.0,26050038,8,0.023657555,0.0246685634999999,0.02474648724999995,0.0009104929231201897,0.024182396999999974,0.025059007999999924,0.023767138599999963,0.026083477799999998
normal,openmp,mixed_fp32_fp64,1.0,50000000,8,0.043970924,0.0455984919999999,0.04604913649999995,0.0016281088474747213,0.044954287749999926,0.04707910424999993,0.0443141109,0.0483920559
normal,openmp,mixed_fp32_fp64,2.0,1000000,8,0.0003964209999999,0.00043454849999995,0.0005960149999999625,0.0004779904090944728,0.000403193999999975,0.000457531,0.00039675244999989997,0.0013194187499999993
normal,openmp,mixed_fp32_fp64,2.0,1919384,8,0.001488362,0.00158959699999995,0.00160930199999995,0.0001088019962986683,0.0015131582499999,0.001683190249999925,0.001496908649999965,0.0017631707
normal,openmp,mixed_fp32_fp64,2.0,3684032,8,0.001898083,0.0021335475,0.00239046687499995,0.0005806871320617368,0.001972593249999975,0.0026674432499999004,0.001907295699999965,0.0033055244999998998
normal,openmp,mixed_fp32_fp64,2.0,7071068,8,0.003896952,0.004331027499999951,0.005889389749999962,0.0037463472016018955,0.0041654712499999,0.0050996805,0.003976891299999965,0.012069685049999996
normal,openmp,mixed_fp32_fp64,2.0,13572088,8,0.0071745639999999,0.0079553999999999,0.008393340624999938,0.0015561372735684899,0.00752835525,0.0084440679999999,0.007204531699999935,0.010908915149999964
normal,openmp,mixed_fp32_fp64,2.0,26050038,8,0.013773214,0.0146344465,0.014655708875,0.0004772856502528308,0.01444935675,0.01493165275,0.014005990250000001,0.01525427355
normal,openmp,mixed_fp32_fp64,2.0,50000000,8,0.024948978,0.02875971599999995,0.028870576249999964,0.00325171727798923,0.025914435999999975,0.031900032249999925,0.025058399899999965,0.0327551329
normal,openmp,mixed_fp32_fp64,4.0,1000000,8,0.001746767,0.00400314649999995,0.00572182337499995,0.005077549567801486,0.00221755975,0.0067587082499999,0.00177592305,0.014060015199999895
normal,openmp,mixed_fp32_fp64,4.0,1919384,8,0.000691423,0.00074006899999995,0.000838274374999975,0.0001962716930772343,0.0007134685,0.00089888675,0.0006920425000000001,0.001156337999999935
normal,openmp,mixed_fp32_fp64,4.0,3684032,8,0.001600002,0.00282803999999995,0.00359522174999995,0.002502026505661419,0.0017894789999998999,0.004303650999999975,0.001601612699999965,0.007586467149999963
normal,openmp,mixed_fp32_fp64,4.0,7071068,8,0.0022959809999999,0.0032783304999999003,0.004513329874999938,0.00242020249419315,0.002950267499999925,0.0057820662500000005,0.002459292749999935,0.008346996199999934
normal,openmp,mixed_fp32_fp64,4.0,13572088,8,0.0047143009999999,0.0062147879999999,0.007142687999999938,0.002307745789177495,0.005958185999999975,0.007609947499999926,0.0050779698999999,0.0109156666
normal,openmp,mixed_fp32_fp64,4.0,26050038,8,0.008692145,0.010745797500000001,0.010792688124999988,0.00192617663636947,0.008966971749999976,0.01176911325,0.008778389549999965,0.0135564552
normal,openmp,mixed_fp32_fp64,4.0,50000000,8,0.016690578,0.017499887999999998,0.018560151874999986,0.003225129709387716,0.017319049000000003,0.017752182999999925,0.01686254945,0.023561296499999995
normal,openmp,mixed_fp32_fp64,8.0,1000000,8,0.005367229,0.015067258,0.014784048624999989,0.007761005230083122,0.00839391225,0.018968666749999925,0.005875331,0.025513801899999994
normal,openmp,mixed_fp32_fp64,8.0,1919384,8,0.0014373859999999,0.0061004489999999505,0.00751013799999995,0.005787131226024579,0.00415197175,0.008798748999999925,0.001987460699999935,0.016719237799999932
normal,openmp,mixed_fp32_fp64,8.0,3684032,8,0.007631907,0.01545866599999995,0.01572714799999996,0.004999065278695563,0.0140203589999999,0.01671930575,0.009790712249999965,0.022685056349999996
normal,openmp,mixed_fp32_fp64,8.0,7071068,8,0.004673306,0.017296785000000002,0.015606837624999976,0.007308195331492282,0.011697150249999975,0.018675194749999922,0.005498785199999965,0.024684527949999997
normal,openmp,mixed_fp32_fp64,8.0,13572088,8,0.0072606779999999,0.01563730349999995,0.014452382124999963,0.003992633523743752,0.0119128405,0.0166268015,0.008793212149999934,0.018926298949999934
normal,openmp,mixed_fp32_fp64,8.0,26050038,8,0.008316863,0.014520109499999951,0.013570835624999975,0.0036905764895981924,0.010171773499999976,0.016096640250000002,0.008779637899999965,0.01790515075
normal,openmp,mixed_fp32_fp64,8.0,50000000,8,0.011496964,0.013286209,0.014331190375,0.0031337194168535322,0.01261114575,0.0148534835,0.0117097031,0.019400409299999997
normal,openmp,mixed_fp32_fp64,16.0,1000000,8,0.017519294,0.024610418999999953,0.02451433987499994,0.004944290527645611,0.0217281834999999,0.026754970749999926,0.018069212249999966,0.031224409049999936
normal,openmp,mixed_fp32_fp64,16.0,1919384,8,0.008827734,0.0202252955,0.019640722,0.00629448285806338,0.01510505225,0.025456196,0.0110103067,0.02627714665
normal,openmp,mixed_fp32_fp64,16.0,3684032,8,0.015842977,0.02084565799999995,0.021179198999999965,0.004241040696816282,0.018590935749999975,0.0230084045,0.016077734949999967,0.027380982149999934
normal,openmp,mixed_fp32_fp64,16.0,7071068,8,0.01277413,0.017251171000000003,0.01750981337499995,0.0033455217344550603,0.015228812749999925,0.0191974089999999,0.0135594327,0.0221627474499999
normal,openmp,mixed_fp32_fp64,16.0,13572088,8,0.0158450849999999,0.0193549095,0.020370527499999964,0.0033231406493696753,0.018481708249999902,0.022200491,0.0167045117499999,0.02527867305
normal,openmp,mixed_fp32_fp64,16.0,26050038,8,0.015276734,0.02268269399999995,0.02312989849999999,0.004710335442619078,0.02066609175,0.025999472,0.0169963666,0.0293123939
normal,openmp,mixed_fp32_fp64,16.0,50000000,8,0.013967789,0.0206133209999999,0.020970604249999962,0.006006068427357722,0.015181844499999925,0.026690834,0.014235178499999999,0.0282500796
normal,openmp,mixed_fp32_fp64,22.0,1000000,8,0.0100771349999999,0.0183870884999999,0.01984583774999994,0.008501497276989782,0.013098057249999925,0.023970948750000002,0.011069053549999935,0.03241964724999993
normal,openmp,mixed_fp32_fp64,22.0,1919384,8,0.0158832609999999,0.021523600999999948,0.02257731837499994,0.0060233007672791964,0.020009448249999978,0.022778754499999925,0.0171476993499999,0.03165156484999993
normal,openmp,mixed_fp32_fp64,22.0,3684032,8,0.008327647,0.021394556500000002,0.021320452625,0.0068706137821655435,0.01876967125,0.024811364500000002,0.011617167850000002,0.029730897449999998
normal,openmp,mixed_fp32_fp64,22.0,7071068,8,0.013897421,0.017698741499999948,0.02103415949999995,0.007050238839037614,0.016708139749999976,0.025356638749999928,0.014401202599999965,0.03162478814999994
normal,openmp,mixed_fp32_fp64,22.0,13572088,8,0.017302609,0.021142052999999897,0.024733548374999963,0.007712179727386373,0.019958591,0.029825009999999975,0.0173762364,0.036163184049999963
normal,openmp,mixed_fp32_fp64,22.0,26050038,8,0.010047036,0.0209392085,0.019773497499999976,0.006742275483673142,0.014555638,0.025907549249999974,0.01079042795,0.0265485845499999
normal,openmp,mixed_fp32_fp64,22.0,50000000,8,0.019617379,0.02707958849999995,0.03000402687499995,0.010059660278830406,0.0227635297499999,0.03358481374999998,0.020650702549999966,0.045777557699999964
normal,serial,mixed_fp32_fp64,,1000000,8,0.0008520809999999,0.000900602,0.00091731324999995,5.881226062590079e-05,0.000872707999999975,0.0009539029999999,0.0008584772499999,0.001002169349999965
normal,serial,mixed_fp32_fp64,,1919384,8,0.001831736,0.0020943660000000003,0.0024641224999999876,0.0008921748225736006,0.0018653922499999999,0.00257841525,0.00183443765,0.0039615230499999345
normal,serial,mixed_fp32_fp64,,3684032,8,0.003649414,0.00383577749999995,0.004035198874999988,0.00044721066256406234,0.0038152735,0.004059156,0.0036962566,0.00477040265
normal,serial,mixed_fp32_fp64,,7071068,8,0.0070385769999999,0.0071458299999999,0.007498978374999937,0.0006755017429671919,0.007085848249999925,0.007623547499999975,0.007048968149999935,0.008614881749999964
normal,serial,mixed_fp32_fp64,,13572088,8,0.012783581,0.0131706014999999,0.013142088249999975,0.00023462837874437242,0.01299370675,0.013338962,0.0128136411,0.0133965121
normal,serial,mixed_fp32_fp64,,26050038,8,0.0229336919999999,0.0235731835,0.023809302499999963,0.0008614596989465728,0.023457590999999924,0.02375175725,0.023090561999999936,0.025199830799999934
normal,serial,mixed_fp32_fp64,,50000000,8,0.0446621209999999,0.046216917499999954,0.04694620724999994,0.0026921517135527484,0.0451711582499999,0.04743755649999992,0.0446680790499999,0.0513236917
positive_uniform,openmp,fp64,1.0,1000000,8,0.0006901859999999,0.00069300699999995,0.00072124374999995,5.66655581857376e-05,0.000692326,0.0007171149999999,0.000690430999999935,0.000817157949999965
positive_uniform,openmp,fp64,1.0,1919384,8,0.001479791,0.00154590049999995,0.001564951499999975,8.229880297167059e-05,0.00150939275,0.001591010249999975,0.00148731215,0.001693713399999965
positive_uniform,openmp,fp64,1.0,3684032,8,0.002932412,0.0030533774999999003,0.0031757071249999625,0.0002631727398499645,0.002995079499999925,0.00330941125,0.0029525664,0.0035821255
positive_uniform,openmp,fp64,1.0,7071068,8,0.006174279,0.0062873579999999,0.006374170874999962,0.00021645874176880813,0.0062455287499999755,0.0064608800000000004,0.006175522899999965,0.0067116035
positive_uniform,openmp,fp64,1.0,13572088,8,0.01127259,0.0116737605,0.011705896624999988,0.00039402179224282135,0.01141185575,0.011832594500000002,0.01131159925,0.012297162749999936
positive_uniform,openmp,fp64,1.0,26050038,8,0.021109038,0.021734165,0.02174145599999996,0.0005064068265755,0.021339049249999922,0.021930700999999924,0.0211855564,0.022491964499999937
positive_uniform,openmp,fp64,1.0,50000000,8,0.0407812369999999,0.042531838,0.04321712049999995,0.002256100836186619,0.04178732549999998,0.04424172049999993,0.041006635599999904,0.04669812089999993
positive_uniform,openmp,fp64,2.0,1000000,8,0.000339827,0.0003984639999999,0.00044804874999997504,0.00013760221912741282,0.0003580325,0.00046967425000000003,0.00034054415,0.00067760255
positive_uniform,openmp,fp64,2.0,1919384,8,0.001000038,0.00114872099999995,0.0012702364999999875,0.00024505038573963974,0.00113021775,0.0014274037499999999,0.0010320818999999999,0.0016415713
positive_uniform,openmp,fp64,2.0,3684032,8,0.001670456,0.00194200299999995,0.0022788737499999626,0.0007652313499951147,0.0017533357499999748,0.0025032787500000003,0.001691251599999965,0.003527699849999935
positive_uniform,openmp,fp64,2.0,7071068,8,0.0036462579999999,0.0044590165,0.004649745999999937,0.0012422090911803569,0.0036674819999999,0.004769835749999975,0.0036477580999999004,0.006663106349999899
positive_uniform,openmp,fp64,2.0,13572088,8,0.0066445239999999,0.00714393549999995,0.0073701547499999374,0.0009395718626487981,0.006940701999999925,0.007345583999999975,0.006665274099999935,0.008818282249999898
positive_uniform,openmp,fp64,2.0,26050038,8,0.0125333749999999,0.01397679449999995,0.013960797999999976,0.0013275862418860732,0.01267004575,0.01463560725,0.012575054399999935,0.01586724575
positive_uniform,openmp,fp64,2.0,50000000,8,0.0239387559999999,0.0249425874999999,0.02591691599999995,0.0026064095782581584,0.024286708999999924,0.02632503525,0.023972432999999935,0.0302107811
positive_uniform,openmp,fp64,4.0,1000000,8,0.000283662,0.00029116749999990004,0.00033316799999995,0.00010808790077130349,0.000288326499999975,0.000311645999999975,0.00028444459999996504,0.0004995119999999649
positive_uniform,openmp,fp64,4.0,1919384,8,0.0005138229999999,0.0006456959999999,0.00068284662499995,0.00016288904880749702,0.0005697487500000001,0.000744408499999975,0.000521120149999935,0.000930879799999965
positive_uniform,openmp,fp64,4.0,3684032,8,0.002281211,0.0106344335,0.010122576499999987,0.005842900050565333,0.0062538202499999255,0.01211259375,0.0028347031,0.018452935349999998
positive_uniform,openmp,fp64,4.0,7071068,8,0.0021878459999999,0.0025220009999999,0.004160390124999937,0.00309477776246922,0.00224604975,0.004635912249999975,0.002192039699999935,0.009334125249999898
positive_uniform,openmp,fp64,4.0,13572088,8,0.004560624,0.0059968075,0.008145458499999975,0.004553146120804071,0.004955584250000001,0.009836893249999926,0.0046940734,0.015548787799999932
positive_uniform,openmp,fp64,4.0,26050038,8,0.0084228299999999,0.01005230699999995,0.010827277624999975,0.002845217417388158,0.00878940175,0.01138510775,0.008483035249999936,0.0154685839
positive_uniform,openmp,fp64,4.0,50000000,8,0.015782592,0.016686957000000002,0.017215006624999987,0.0017779082781786742,0.016143936,0.017584062499999976,0.015832100550000002,0.019966965349999963
positive_uniform,openmp,fp64,8.0,1000000,8,0.000241694,0.00029178599999995,0.0004197823749999625,0.0002783813587749979,0.000262362999999925,0.00042885649999997505,0.0002475369,0.0008870704999999647
positive_uniform,openmp,fp64,8.0,1919384,8,0.003327221,0.01513480249999995,0.015299438874999976,0.008611521927629408,0.009454737249999975,0.0230354335,0.003884416799999965,0.0253437237
positive_uniform,openmp,fp64,8.0,3684032,8,0.00626275,0.01454468649999995,0.013502434499999938,0.004954636040754877,0.0114875789999999,0.0160564522499999,0.006276475249999965,0.019223088949999963
positive_uniform,openmp,fp64,8.0,7071068,8,0.005785844,0.014586293,0.014583990124999988,0.005704353589002725,0.01013654875,0.020168859749999928,0.0073057533000000004,0.02074568875
positive_uniform,openmp,fp64,8.0,13572088,8,0.0080907989999999,0.013037083499999949,0.013039876499999962,0.003133861722106138,0.01138514425,0.014227392499999976,0.008961897199999935,0.017446037949999965
positive_uniform,openmp,fp64,8.0,26050038,8,0.0099182509999999,0.0162387839999999,0.016556445499999937,0.004079772356885494,0.014687901499999925,0.018568407499999974,0.011266928749999936,0.022118668349999964
positive_uniform,openmp,fp64,8.0,50000000,8,0.011850143,0.01576122599999995,0.016738696624999976,0.004525880649545821,0.01417362125,0.017983392999999973,0.0120022292,0.023893001849999963
positive_uniform,openmp,fp64,16.0,1000000,8,0.0125461689999999,0.018249019,0.017764533749999964,0.0035636467407537866,0.016265113999999928,0.019605564250000002,0.012644098649999935,0.022100686749999935
positive_uniform,openmp,fp64,16.0,1919384,8,0.014392757,0.01994385249999995,0.019879625249999974,0.003684294200490053,0.017975115749999975,0.0220147545,0.014939247699999965,0.02466827905
positive_uniform,openmp,fp64,16.0,3684032,8,0.013550586,0.02206699699999995,0.021888012249999964,0.005212503035762115,0.019393637499999974,0.02511303825,0.014573969899999964,0.028466912299999935
positive_uniform,openmp,fp64,16.0,7071068,8,0.011102321,0.021247955,0.023334157249999987,0.010401035161430002,0.018491119749999976,0.0244525435,0.013621947899999966,0.03923543989999999
positive_uniform,openmp,fp64,16.0,13572088,8,0.011262338,0.01918663549999995,0.02068166474999995,0.005798020354487582,0.018995415749999973,0.022056193749999925,0.013933208649999964,0.029271708499999934
positive_uniform,openmp,fp64,16.0,26050038,8,0.011183761,0.019030942999999953,0.01838645437499995,0.0044421048563345125,0.015613453249999923,0.022144388499999924,0.0120025251,0.023150918149999936
positive_uniform,openmp,fp64,16.0,50000000,8,0.019503909,0.02519890699999995,0.025618356249999974,0.005715662963998062,0.0203083175,0.02880645625,0.019717381,0.033710798149999936
positive_uniform,openmp,fp64,22.0,1000000,8,0.0079904969999999,0.021263326,0.019744405499999965,0.005971038180497386,0.0190551225,0.0236817629999999,0.009902480849999935,0.024965423599999963
positive_uniform,openmp,fp64,22.0,1919384,8,0.008938298,0.021841007000000003,0.021744574625,0.009015591229148993,0.01620543275,0.0269858545,0.010076975750000002,0.03378628424999999
positive_uniform,openmp,fp64,22.0,3684032,8,0.0161765869999999,0.026370453999999953,0.025779844249999965,0.00608834238273763,0.021157336,0.029806112500000002,0.017879585849999935,0.03340073659999993
positive_uniform,openmp,fp64,22.0,7071068,8,0.012370499,0.02592808499999995,0.02431655349999995,0.0076772087190870785,0.022034409749999977,0.027250954749999924,0.013135633299999965,0.033374981999999935
positive_uniform,openmp,fp64,22.0,13572088,8,0.012078323,0.022895031000000003,0.023954769624999976,0.006591715607083772,0.021202229750000003,0.028406984499999975,0.015196677050000001,0.0322291233499999
positive_uniform,openmp,fp64,22.0,26050038,8,0.012621148,0.021894320000000002,0.024285835874999974,0.010244102875074086,0.015914541749999976,0.031269562999999924,0.013590491899999965,0.0390197177
positive_uniform,openmp,fp64,22.0,50000000,8,0.016260172,0.0235860255,0.025912595874999937,0.008982899638707634,0.0187674902499999,0.0331676972499999,0.016712700999999965,0.0378369571499999
positive_uniform,serial,fp64,,1000000,8,0.000763416,0.0008549795,0.000864000999999975,8.655674244594404e-05,0.00079627275,0.0009157137499998999,0.000766146,0.0009878685499999649
positive_uniform,serial,fp64,,1919384,8,0.0014808569999999,0.0015142060000000001,0.001519929499999975,2.7394196257080603e-05,0.00150252125,0.0015419000000000001,0.001486468899999935,0.001556122449999935
positive_uniform,serial,fp64,,3684032,8,0.002913255,0.003021792,0.003059616999999975,0.00013103738849327333,0.00296412525,0.0031283622499999,0.0029288832000000002,0.003257400849999965
positive_uniform,serial,fp64,,7071068,8,0.0061877809999999,0.00638476349999995,0.006859423874999938,0.0009518925999853881,0.006270626749999975,0.007046878249999975,0.0062134723999999,0.0083957739499999
