input_distribution,method,precision,threads,n,n_obs,best,median,mean,std,q25,q75,q05,q95,serial_best,serial_median,speedup_best,speedup_median
normal,openmp,mixed_fp32_fp64,8.0,50000000,8,0.011496964,0.013286209,0.014331190375,0.0031337194168535322,0.01261114575,0.0148534835,0.0117097031,0.019400409299999997,0.0446621209999999,0.046216917499999954,3.88468825335105,3.478563185329988
normal,openmp,mixed_fp32_fp64,16.0,1000000,8,0.017519294,0.024610418999999953,0.02451433987499994,0.004944290527645611,0.0217281834999999,0.026754970749999926,0.018069212249999966,0.031224409049999936,0.0008520809999999,0.000900602,0.04863672017833024,0.036594338357262494
normal,openmp,mixed_fp32_fp64,16.0,1919384,8,0.008827734,0.0202252955,0.019640722,0.00629448285806338,0.01510505225,0.025456196,0.0110103067,0.02627714665,0.001831736,0.0020943660000000003,0.20749786978175827,0.10355181213545188
normal,openmp,mixed_fp32_fp64,16.0,3684032,8,0.015842977,0.02084565799999995,0.021179198999999965,0.004241040696816282,0.018590935749999975,0.0230084045,0.016077734949999967,0.027380982149999934,0.003649414,0.00383577749999995,0.2303490057455742,0.1840084635371049
normal,openmp,mixed_fp32_fp64,16.0,7071068,8,0.01277413,0.017251171000000003,0.01750981337499995,0.0033455217344550603,0.015228812749999925,0.0191974089999999,0.0135594327,0.0221627474499999,0.0070385769999999,0.0071458299999999,0.5510024557445321,0.4142228953617061
normal,openmp,mixed_fp32_fp64,16.0,13572088,8,0.0158450849999999,0.0193549095,0.020370527499999964,0.0033231406493696753,0.018481708249999902,0.022200491,0.0167045117499999,0.02527867305,0.012783581,0.0131706014999999,0.806785258646456,0.6804785886495568
normal,openmp,mixed_fp32_fp64,16.0,26050038,8,0.015276734,0.02268269399999995,0.02312989849999999,0.004710335442619078,0.02066609175,0.025999472,0.0169963666,0.0293123939,0.0229336919999999,0.0235731835,1.501216948596467,1.0392585422172538
normal,openmp,mixed_fp32_fp64,16.0,50000000,8,0.013967789,0.0206133209999999,0.020970604249999962,0.006006068427357722,0.015181844499999925,0.026690834,0.014235178499999999,0.0282500796,0.0446621209999999,0.046216917499999954,3.1975082813750912,2.2420898359851953
normal,openmp,mixed_fp32_fp64,22.0,1000000,8,0.0100771349999999,0.0183870884999999,0.01984583774999994,0.008501497276989782,0.013098057249999925,0.023970948750000002,0.011069053549999935,0.03241964724999993,0.0008520809999999,0.000900602,0.08455587823323876,0.048980130812988965
normal,openmp,mixed_fp32_fp64,22.0,1919384,8,0.0158832609999999,0.021523600999999948,0.02257731837499994,0.0060233007672791964,0.020009448249999978,0.022778754499999925,0.0171476993499999,0.03165156484999993,0.001831736,0.0020943660000000003,0.11532493232970306,0.09730555774565815
normal,openmp,mixed_fp32_fp64,22.0,3684032,8,0.008327647,0.021394556500000002,0.021320452625,0.0068706137821655435,0.01876967125,0.024811364500000002,0.011617167850000002,0.029730897449999998,0.003649414,0.00383577749999995,0.4382287097423798,0.1792875444742194
normal,openmp,mixed_fp32_fp64,22.0,7071068,8,0.013897421,0.017698741499999948,0.02103415949999995,0.007050238839037614,0.016708139749999976,0.025356638749999928,0.014401202599999965,0.03162478814999994,0.0070385769999999,0.0071458299999999,0.5064664156032908,0.40374791620070394
normal,openmp,mixed_fp32_fp64,22.0,13572088,8,0.017302609,0.021142052999999897,0.024733548374999963,0.007712179727386373,0.019958591,0.029825009999999975,0.0173762364,0.036163184049999963,0.012783581,0.0131706014999999,0.7388238964424383,0.6229575481624213
normal,openmp,mixed_fp32_fp64,22.0,26050038,8,0.010047036,0.0209392085,0.019773497499999976,0.006742275483673142,0.014555638,0.025907549249999974,0.01079042795,0.0265485845499999,0.0229336919999999,0.0235731835,2.282632609259079,1.1257915264562173
normal,openmp,mixed_fp32_fp64,22.0,50000000,8,0.019617379,0.02707958849999995,0.03000402687499995,0.010059660278830406,0.0227635297499999,0.03358481374999998,0.020650702549999966,0.045777557699999964,0.0446621209999999,0.046216917499999954,2.276660964749669,1.7067067876603828
positive_uniform,openmp,fp64,1.0,1000000,8,0.0006901859999999,0.00069300699999995,0.00072124374999995,5.66655581857376e-05,0.000692326,0.0007171149999999,0.000690430999999935,0.000817157949999965,0.000763416,0.0008549795,1.1061018334189778,1.2337241903762326
positive_uniform,openmp,fp64,1.0,1919384,8,0.001479791,0.00154590049999995,0.001564951499999975,8.229880297167059e-05,0.00150939275,0.001591010249999975,0.00148731215,0.001693713399999965,0.0014808569999999,0.0015142060000000001,1.0007203719984106,0.9794977102342932
positive_uniform,openmp,fp64,1.0,3684032,8,0.002932412,0.0030533774999999003,0.0031757071249999625,0.0002631727398499645,0.002995079499999925,0.00330941125,0.0029525664,0.0035821255,0.002913255,0.003021792,0.9934671526374874,0.9896555535632586
positive_uniform,openmp,fp64,1.0,7071068,8,0.006174279,0.0062873579999999,0.006374170874999962,0.00021645874176880813,0.0062455287499999755,0.0064608800000000004,0.006175522899999965,0.0067116035,0.0061877809999999,0.00638476349999995,1.0021868140393233,1.0154922783146836
positive_uniform,openmp,fp64,1.0,13572088,8,0.01127259,0.0116737605,0.011705896624999988,0.00039402179224282135,0.01141185575,0.011832594500000002,0.01131159925,0.012297162749999936,0.0111779659999999,0.011671381500000001,0.9916058332645736,0.9997962096275661
positive_uniform,openmp,fp64,1.0,26050038,8,0.021109038,0.021734165,0.02174145599999996,0.0005064068265755,0.021339049249999922,0.021930700999999924,0.0211855564,0.022491964499999937,0.0210613709999999,0.021561871,0.9977418677250901,0.9920726653174852
positive_uniform,openmp,fp64,1.0,50000000,8,0.0407812369999999,0.042531838,0.04321712049999995,0.002256100836186619,0.04178732549999998,0.04424172049999993,0.041006635599999904,0.04669812089999993,0.0397982959999999,0.04210588949999995,0.9758972245005711,0.9899851847456005
positive_uniform,openmp,fp64,2.0,1000000,8,0.000339827,0.0003984639999999,0.00044804874999997504,0.00013760221912741282,0.0003580325,0.00046967425000000003,0.00034054415,0.00067760255,0.000763416,0.0008549795,2.246484240510613,2.1456881926603524
positive_uniform,openmp,fp64,2.0,1919384,8,0.001000038,0.00114872099999995,0.0012702364999999875,0.00024505038573963974,0.00113021775,0.0014274037499999999,0.0010320818999999999,0.0016415713,0.0014808569999999,0.0015142060000000001,1.4808007295721763,1.3181669004049426
positive_uniform,openmp,fp64,2.0,3684032,8,0.001670456,0.00194200299999995,0.0022788737499999626,0.0007652313499951147,0.0017533357499999748,0.0025032787500000003,0.001691251599999965,0.003527699849999935,0.002913255,0.003021792,1.7439878691806308,1.5560181935867647
positive_uniform,openmp,fp64,2.0,7071068,8,0.0036462579999999,0.0044590165,0.004649745999999937,0.0012422090911803569,0.0036674819999999,0.004769835749999975,0.0036477580999999004,0.006663106349999899,0.0061877809999999,0.00638476349999995,1.6970222622754807,1.4318770742382205
positive_uniform,openmp,fp64,2.0,13572088,8,0.0066445239999999,0.00714393549999995,0.0073701547499999374,0.0009395718626487981,0.006940701999999925,0.007345583999999975,0.006665274099999935,0.008818282249999898,0.0111779659999999,0.011671381500000001,1.6822824328725532,1.6337467632511635
positive_uniform,openmp,fp64,2.0,26050038,8,0.0125333749999999,0.01397679449999995,0.013960797999999976,0.0013275862418860732,0.01267004575,0.01463560725,0.012575054399999935,0.01586724575,0.0210613709999999,0.021561871,1.6804229507215789,1.5426907078014258
positive_uniform,openmp,fp64,2.0,50000000,8,0.0239387559999999,0.0249425874999999,0.02591691599999995,0.0026064095782581584,0.024286708999999924,0.02632503525,0.023972432999999935,0.0302107811,0.0397982959999999,0.04210588949999995,1.6625047684182113,1.6881123299657712
positive_uniform,openmp,fp64,4.0,1000000,8,0.000283662,0.00029116749999990004,0.00033316799999995,0.00010808790077130349,0.000288326499999975,0.000311645999999975,0.00028444459999996504,0.0004995119999999649,0.000763416,0.0008549795,2.6912875182435436,2.936383696670451
positive_uniform,openmp,fp64,4.0,1919384,8,0.0005138229999999,0.0006456959999999,0.00068284662499995,0.00016288904880749702,0.0005697487500000001,0.000744408499999975,0.000521120149999935,0.000930879799999965,0.0014808569999999,0.0015142060000000001,2.8820371995807665,2.34507570125916
positive_uniform,openmp,fp64,4.0,3684032,8,0.002281211,0.0106344335,0.010122576499999987,0.005842900050565333,0.0062538202499999255,0.01211259375,0.0028347031,0.018452935349999998,0.002913255,0.003021792,1.2770651202365761,0.2841516663769631
positive_uniform,openmp,fp64,4.0,7071068,8,0.0021878459999999,0.0025220009999999,0.004160390124999937,0.00309477776246922,0.00224604975,0.004635912249999975,0.002192039699999935,0.009334125249999898,0.0061877809999999,0.00638476349999995,2.828252536970236,2.531626077864443
positive_uniform,openmp,fp64,4.0,13572088,8,0.004560624,0.0059968075,0.008145458499999975,0.004553146120804071,0.004955584250000001,0.009836893249999926,0.0046940734,0.015548787799999932,0.0111779659999999,0.011671381500000001,2.4509729370366644,1.9462658256080427
positive_uniform,openmp,fp64,4.0,26050038,8,0.0084228299999999,0.01005230699999995,0.010827277624999975,0.002845217417388158,0.00878940175,0.01138510775,0.008483035249999936,0.0154685839,0.0210613709999999,0.021561871,2.5005100423492044,2.144967418921856
positive_uniform,openmp,fp64,4.0,50000000,8,0.015782592,0.016686957000000002,0.017215006624999987,0.0017779082781786742,0.016143936,0.017584062499999976,0.015832100550000002,0.019966965349999963,0.0397982959999999,0.04210588949999995,2.5216577859961085,2.5232814766646756
positive_uniform,openmp,fp64,8.0,1000000,8,0.000241694,0.00029178599999995,0.0004197823749999625,0.0002783813587749979,0.000262362999999925,0.00042885649999997505,0.0002475369,0.0008870704999999647,0.000763416,0.0008549795,3.1586055094458283,2.930159431912931
positive_uniform,openmp,fp64,8.0,1919384,8,0.003327221,0.01513480249999995,0.015299438874999976,0.008611521927629408,0.009454737249999975,0.0230354335,0.003884416799999965,0.0253437237,0.0014808569999999,0.0015142060000000001,0.4450732307832572,0.10004795239316834
positive_uniform,openmp,fp64,8.0,3684032,8,0.00626275,0.01454468649999995,0.013502434499999938,0.004954636040754877,0.0114875789999999,0.0160564522499999,0.006276475249999965,0.019223088949999963,0.002913255,0.003021792,0.46517184942716855,0.20775917033344174
positive_uniform,openmp,fp64,8.0,7071068,8,0.005785844,0.014586293,0.014583990124999988,0.005704353589002725,0.01013654875,0.020168859749999928,0.0073057533000000004,0.02074568875,0.0061877809999999,0.00638476349999995,1.0694690351139609,0.43772351892286476
positive_uniform,openmp,fp64,8.0,13572088,8,0.0080907989999999,0.013037083499999949,0.013039876499999962,0.003133861722106138,0.01138514425,0.014227392499999976,0.008961897199999935,0.017446037949999965,0.0111779659999999,0.011671381500000001,1.3815651581506398,0.8952448222027608
positive_uniform,openmp,fp64,8.0,26050038,8,0.0099182509999999,0.0162387839999999,0.016556445499999937,0.004079772356885494,0.014687901499999925,0.018568407499999974,0.011266928749999936,0.022118668349999964,0.0210613709999999,0.021561871,2.1234964713032682,1.32780083779673
positive_uniform,openmp,fp64,8.0,50000000,8,0.011850143,0.01576122599999995,0.016738696624999976,0.004525880649545821,0.01417362125,0.017983392999999973,0.0120022292,0.023893001849999963,0.0397982959999999,0.04210588949999995,3.3584654632437685,2.6714856763046275
positive_uniform,openmp,fp64,16.0,1000000,8,0.0125461689999999,0.018249019,0.017764533749999964,0.0035636467407537866,0.016265113999999928,0.019605564250000002,0.012644098649999935,0.022100686749999935,0.000763416,0.0008549795,0.06084853472004132,0.046850710166941034
positive_uniform,openmp,fp64,16.0,1919384,8,0.014392757,0.01994385249999995,0.019879625249999974,0.003684294200490053,0.017975115749999975,0.0220147545,0.014939247699999965,0.02466827905,0.0014808569999999,0.0015142060000000001,0.10288904342648875,0.0759234455830439
positive_uniform,openmp,fp64,16.0,3684032,8,0.013550586,0.02206699699999995,0.021888012249999964,0.005212503035762115,0.019393637499999974,0.02511303825,0.014573969899999964,0.028466912299999935,0.002913255,0.003021792,0.21499107123485287,0.13693716458111663
positive_uniform,openmp,fp64,16.0,7071068,8,0.011102321,0.021247955,0.023334157249999987,0.010401035161430002,0.018491119749999976,0.0244525435,0.013621947899999966,0.03923543989999999,0.0061877809999999,0.00638476349999995,0.5573412082032126,0.3004883764108099
positive_uniform,openmp,fp64,16.0,13572088,8,0.011262338,0.01918663549999995,0.02068166474999995,0.005798020354487582,0.018995415749999973,0.022056193749999925,0.013933208649999964,0.029271708499999934,0.0111779659999999,0.011671381500000001,0.9925084826969232,0.6083078765946239
positive_uniform,openmp,fp64,16.0,26050038,8,0.011183761,0.019030942999999953,0.01838645437499995,0.0044421048563345125,0.015613453249999923,0.022144388499999924,0.0120025251,0.023150918149999936,0.0210613709999999,0.021561871,1.8832100399856453,1.132990151880548
positive_uniform,openmp,fp64,16.0,50000000,8,0.019503909,0.02519890699999995,0.025618356249999974,0.005715662963998062,0.0203083175,0.02880645625,0.019717381,0.033710798149999936,0.0397982959999999,0.04210588949999995,2.0405292087857823,1.6709411047074396
positive_uniform,openmp,fp64,22.0,1000000,8,0.0079904969999999,0.021263326,0.019744405499999965,0.005971038180497386,0.0190551225,0.0236817629999999,0.009902480849999935,0.024965423599999963,0.000763416,0.0008549795,0.0955404901597497,0.04020911403982613
positive_uniform,openmp,fp64,22.0,1919384,8,0.008938298,0.021841007000000003,0.021744574625,0.009015591229148993,0.01620543275,0.0269858545,0.010076975750000002,0.03378628424999999,0.0014808569999999,0.0015142060000000001,0.16567550108531845,0.06932857995054899
positive_uniform,openmp,fp64,22.0,3684032,8,0.0161765869999999,0.026370453999999953,0.025779844249999965,0.00608834238273763,0.021157336,0.029806112500000002,0.017879585849999935,0.03340073659999993,0.002913255,0.003021792,0.180090831273619,0.1145900635612874
positive_uniform,openmp,fp64,22.0,7071068,8,0.012370499,0.02592808499999995,0.02431655349999995,0.0076772087190870785,0.022034409749999977,0.027250954749999924,0.013135633299999965,0.033374981999999935,0.0061877809999999,0.00638476349999995,0.5002046400876715,0.24624894202560513
positive_uniform,openmp,fp64,22.0,13572088,8,0.012078323,0.022895031000000003,0.023954769624999976,0.006591715607083772,0.021202229750000003,0.028406984499999975,0.015196677050000001,0.0322291233499999,0.0111779659999999,0.011671381500000001,0.925456787337108,0.5097779295428776
positive_uniform,openmp,fp64,22.0,26050038,8,0.012621148,0.021894320000000002,0.024285835874999974,0.010244102875074086,0.015914541749999976,0.031269562999999924,0.013590491899999965,0.0390197177,0.0210613709999999,0.021561871,1.6687365523326325,0.9848157421650912
positive_uniform,openmp,fp64,22.0,50000000,8,0.016260172,0.0235860255,0.025912595874999937,0.008982899638707634,0.0187674902499999,0.0331676972499999,0.016712700999999965,0.0378369571499999,0.0397982959999999,0.04210588949999995,2.4475937892907838,1.7852049511266725
positive_uniform,openmp,mixed_fp32_fp64,1.0,1000000,8,0.000930265,0.0009556024999999,0.0009631303749999625,3.5645881012051725e-05,0.0009341735,0.000974857249999925,0.0009310518000000001,0.0010192795,0.001018003,0.0011896334999999501,1.0943150607622558,1.2449041311634017
positive_uniform,openmp,mixed_fp32_fp64,1.0,1919384,8,0.0019600749999999,0.00203240299999995,0.00206019087499995,8.934763165690085e-05,0.002009344499999925,0.002111699,0.001962113749999935,0.0021919749499999352,0.001912246,0.00199378,0.9755983827149969,0.9809963870354694
positive_uniform,openmp,mixed_fp32_fp64,1.0,3684032,8,0.003864137,0.00404876299999995,0.004232616874999963,0.00049972618079658,0.003902036249999925,0.004297424500000001,0.0038717971,0.005063596849999935,0.0037521529999999,0.0038519979999999503,0.9710196610523644,0.9514012057509905
positive_uniform,openmp,mixed_fp32_fp64,1.0,7071068,8,0.007006746,0.007263869,0.007397503874999988,0.0004318819403452554,0.00720947025,0.00736601525,0.0070566703500000005,0.008107273749999935,0.007146541,0.0073426429999999005,1.0199514867529091,1.010844633899634
positive_uniform,openmp,mixed_fp32_fp64,1.0,13572088,8,0.012841108,0.013489014,0.013740242124999988,0.0009176345040882244,0.01307195,0.014115247749999974,0.01288371525,0.015167568549999965,0.012755023,0.0131946999999999,0.993296139242813,0.9781812073143299
positive_uniform,openmp,mixed_fp32_fp64,1.0,26050038,8,0.0233793259999999,0.02406554899999995,0.02470161862499995,0.0021386557747849325,0.023646145249999976,0.024443470499999974,0.023446824199999897,0.028027651549999963,0.023353932,0.02412758199999995,0.998913826686026,1.0025776681845073
positive_uniform,openmp,mixed_fp32_fp64,1.0,50000000,8,0.044627567,0.04540998599999995,0.04590651087499994,0.0014283711766540402,0.04513164449999998,0.0459610739999999,0.04478839794999997,0.0482812050999999,0.044672294,0.04626327599999995,1.0010022280623097,1.0187908007723234
positive_uniform,openmp,mixed_fp32_fp64,2.0,1000000,8,0.000434767,0.0005738899999999,0.0005730701249999376,0.0001248942968370258,0.0004715437499999,0.000626716749999975,0.000439871749999965,0.0007518282999999649,0.001018003,0.0011896334999999501,2.341490959525447,2.072929481259749
positive_uniform,openmp,mixed_fp32_fp64,2.0,1919384,8,0.001262925,0.0015127205000000001,0.00166185274999995,0.0004427805954006326,0.0014749109999999,0.001684247999999925,0.001320248699999965,0.0023553608999999347,0.001912246,0.00199378,1.5141405863372726,1.3180095067132362
positive_uniform,openmp,mixed_fp32_fp64,2.0,3684032,8,0.0021309609999999,0.00236444949999995,0.0025540691249999127,0.000649648263075692,0.0022460889999999,0.0024826644999999,0.0021602076999999,0.003556859699999899,0.0037521529999999,0.0038519979999999503,1.760779760868489,1.6291310091418876
positive_uniform,openmp,mixed_fp32_fp64,2.0,7071068,8,0.003954878,0.0042583854999999,0.00438157974999995,0.0004925308454450353,0.004018664249999925,0.004500896249999925,0.00396636115,0.0051717870499999995,0.007146541,0.0073426429999999005,1.8070193315697727,1.72427860277095
positive_uniform,openmp,mixed_fp32_fp64,2.0,13572088,8,0.0072020349999999,0.0077987115000000004,0.00779504949999995,0.0005176181294793905,0.0072963232499999,0.008197567499999975,0.0072118080499999,0.008451766999999966,0.012755023,0.0131946999999999,1.7710304101549323,1.6919076952647754
positive_uniform,openmp,mixed_fp32_fp64,2.0,26050038,8,0.013682031,0.014970388500000001,0.014969836749999988,0.0012529980033566175,0.013997683749999925,0.015171437,0.01373576615,0.0169044125,0.023353932,0.02412758199999995,1.7069053563758187,1.611687098167155
positive_uniform,openmp,mixed_fp32_fp64,2.0,50000000,8,0.025878364,0.0265240975,0.02729651812499999,0.002045528893424666,0.0261377245,0.02753328,0.02594609845,0.030525093899999935,0.044672294,0.04626327599999995,1.7262410405851003,1.744197931710964
positive_uniform,openmp,mixed_fp32_fp64,4.0,1000000,8,0.000352315,0.00040524549999995,0.00039860137499997503,3.632892450507967e-05,0.00036591625,0.00042833424999997504,0.0003535057,0.000438544199999965,0.001018003,0.0011896334999999501,2.8894682315541487,2.935587193442239
positive_uniform,openmp,mixed_fp32_fp64,4.0,1919384,8,0.0007084469999999,0.00089062199999995,0.0009688802499999375,0.00028675633780256277,0.0007912797499999751,0.0010029522499999,0.0007330680999999,0.0014334034499999648,0.001912246,0.00199378,2.6992082682265153,2.2386377161131343
positive_uniform,openmp,mixed_fp32_fp64,4.0,3684032,8,0.0015107479999999,0.01257078299999995,0.01288648362499995,0.010970402371792783,0.002288375749999925,0.019978532749999976,0.001516881049999935,0.02777767169999996,0.0037521529999999,0.0038519979999999503,2.4836392303681016,0.30642466742127084
positive_uniform,openmp,mixed_fp32_fp64,4.0,7071068,8,0.002345723,0.0027829724999999,0.00367733174999995,0.002314196246172885,0.0026689285,0.003276253749999975,0.0024384387,0.007378719699999897,0.007146541,0.0073426429999999005,3.0466261361635625,2.6384173756658265
positive_uniform,openmp,mixed_fp32_fp64,4.0,13572088,8,0.004772054,0.005647938,0.005726322999999975,0.0007831767951233756,0.005180575749999975,0.0060811407499999255,0.004892417249999966,0.0068451523999999994,0.012755023,0.0131946999999999,2.672858060700906,2.336197741547428
positive_uniform,openmp,mixed_fp32_fp64,4.0,26050038,8,0.008786553,0.00953874499999995,0.011748932374999976,0.004372785752799906,0.009026406249999975,0.01286206375,0.008788036999999966,0.018973837849999998,0.023353932,0.02412758199999995,2.6579173880815374,2.5294293955861153
positive_uniform,openmp,mixed_fp32_fp64,4.0,50000000,8,0.016989549,0.018094352999999903,0.02026206337499995,0.0043301575397715845,0.01747340175,0.021442576249999925,0.0171588111,0.027464835699999933,0.044672294,0.04626327599999995,2.629398461371753,2.556779786489199
positive_uniform,openmp,mixed_fp32_fp64,8.0,1000000,8,0.0002444489999999,0.00029762749999995004,0.00037082137499993753,0.00013183916624968144,0.000281050249999975,0.000509566249999925,0.0002478653499999,0.000542493249999935,0.001018003,0.0011896334999999501,4.1644801165086225,3.997055043637264
positive_uniform,openmp,mixed_fp32_fp64,8.0,1919384,8,0.0085383109999999,0.01417972849999995,0.01357698099999995,0.004334073267323991,0.009123121750000001,0.016801776249999976,0.008668156799999934,0.0188671767499999,0.001912246,0.00199378,0.22396068730689508,0.1406077697467908
positive_uniform,openmp,mixed_fp32_fp64,8.0,3684032,8,0.0056167889999999,0.01692600399999995,0.015728509499999974,0.005849184029672707,0.012700201000000001,0.017988438500000002,0.0075661636999999355,0.02311673935,0.0037521529999999,0.0038519979999999503,0.6680245599398459,0.22757870079671266
positive_uniform,openmp,mixed_fp32_fp64,8.0,7071068,8,0.0080529199999999,0.014294632,0.01331348324999995,0.004192425396187746,0.009357064499999899,0.016171754999999927,0.0080904588999999,0.01824326075,0.007146541,0.0073426429999999005,0.8874471620232276,0.5136643601598069
positive_uniform,openmp,mixed_fp32_fp64,8.0,13572088,8,0.0067989779999999,0.01092084599999995,0.012220010249999951,0.004650507862816803,0.009031803999999925,0.016148131749999975,0.006949328899999935,0.018525854699999966,0.012755023,0.0131946999999999,1.8760206313360903,1.2082122575485417
positive_uniform,openmp,mixed_fp32_fp64,8.0,26050038,8,0.006871727,0.01458404299999995,0.01494502549999995,0.004633760353067999,0.013299513249999926,0.017570450749999977,0.00849452685,0.020983785549999898,0.023353932,0.02412758199999995,3.398553522280498,1.654382258746771
positive_uniform,openmp,mixed_fp32_fp64,8.0,50000000,8,0.011771491,0.01552574,0.0180458035,0.006355933771024274,0.01319092775,0.0231208205,0.012009852900000001,0.0270489534,0.044672294,0.04626327599999995,3.794956305874931,2.9797791280802044
positive_uniform,openmp,mixed_fp32_fp64,16.0,1000000,8,0.014566523,0.017855964000000002,0.018573361499999948,0.003808033843545331,0.016433191999999923,0.0191508852499999,0.01499827355,0.024530930099999897,0.001018003,0.0011896334999999501,0.0698864787430741,0.06662387424167913
positive_uniform,openmp,mixed_fp32_fp64,16.0,1919384,8,0.0081737879999999,0.020489111,0.019410016874999964,0.0075933028836057855,0.0150184277499999,0.023996997250000002,0.0087366744499999,0.02866323225,0.001912246,0.00199378,0.2339485682770367,0.097309248800497
positive_uniform,openmp,mixed_fp32_fp64,16.0,3684032,8,0.0168051869999999,0.021245061000000003,0.02018679699999996,0.002514062917643183,0.017512955,0.021820596749999924,0.017031124599999933,0.022890963649999933,0.0037521529999999,0.0038519979999999503,0.22327350478158456,0.18131263544030068
positive_uniform,openmp,mixed_fp32_fp64,16.0,7071068,8,0.0063067169999999,0.017447345500000003,0.017194079624999987,0.006651736600683186,0.01377271875,0.020226473000000002,0.008175081749999936,0.02616556355,0.007146541,0.0073426429999999005,1.1331634192560271,0.4208458530267484
positive_uniform,openmp,mixed_fp32_fp64,16.0,13572088,8,0.0146877339999999,0.020751890499999953,0.02043315149999996,0.003649601362913403,0.017765520499999975,0.02290551075,0.015589604549999901,0.0250061511,0.012755023,0.0131946999999999,0.8684132623861576,0.6358312270392873
positive_uniform,openmp,mixed_fp32_fp64,16.0,26050038,8,0.013547059,0.020348305499999948,0.020155867749999976,0.004918415231502334,0.0163955895,0.024325677999999927,0.01397972795,0.02579005145,0.023353932,0.02412758199999995,1.723911588485737,1.185729298196354
positive_uniform,openmp,mixed_fp32_fp64,16.0,50000000,8,0.016353217,0.026720253,0.027496120874999988,0.00695892096711174,0.024047150749999923,0.030066778750000002,0.01891206735,0.037568145149999996,0.044672294,0.04626327599999995,2.731712910065341,1.7313936361306141
positive_uniform,openmp,mixed_fp32_fp64,22.0,1000000,8,0.0086550419999999,0.023619300000000003,0.023072093124999977,0.008618711217235172,0.018952380249999977,0.030074108250000002,0.0105403351999999,0.0324254386,0.001018003,0.0011896334999999501,0.11761964875502763,0.05036700918316588
positive_uniform,openmp,mixed_fp32_fp64,22.0,1919384,8,0.008798105,0.02660400849999995,0.023923141249999964,0.00846505948208503,0.018963340749999974,0.030794797499999978,0.011205100499999964,0.031601357549999966,0.001912246,0.00199378,0.21734748562332457,0.07494284179017624
positive_uniform,openmp,mixed_fp32_fp64,22.0,3684032,8,0.017617871,0.0230617605,0.023496217,0.003641552821633768,0.021622519,0.02522117075,0.0189863136,0.0285648582,0.0037521529999999,0.0038519979999999503,0.21297425778630688,0.1670296593358495
positive_uniform,openmp,mixed_fp32_fp64,22.0,7071068,8,0.011310413,0.02273707299999995,0.022426429499999963,0.007336252636668104,0.017979587749999925,0.02767762675,0.0125113505,0.031348351599999935,0.007146541,0.0073426429999999005,0.6318549994593478,0.3229370376741068
positive_uniform,openmp,mixed_fp32_fp64,22.0,13572088,8,0.018767563,0.0234642585,0.024437437624999975,0.005191806379665832,0.02008702675,0.0291233689999999,0.018990920050000002,0.030794721899999964,0.012755023,0.0131946999999999,0.6796312872374533,0.5623318546375501
positive_uniform,openmp,mixed_fp32_fp64,22.0,26050038,8,0.01499608,0.0269490074999999,0.025659968624999963,0.006198089687097794,0.0209810905,0.030923202999999976,0.0169634734,0.032082075999999966,0.023353932,0.02412758199999995,1.5573357837514872,0.8953050311778658
positive_uniform,openmp,mixed_fp32_fp64,22.0,50000000,8,0.0168103959999999,0.020771494999999897,0.023827630374999926,0.00695954047958869,0.019659861249999924,0.027091430749999975,0.017347783899999934,0.0347446786499999,0.044672294,0.04626327599999995,2.6574206818209554,2.227248255361503
