experiment,input_distribution,method,precision,threads,n,trial,repeat,seed_x,seed_y,runtime,result
runtime,nearly_canceling,serial,mixed_fp32_fp64,,3684032,0,2,123,456,0.0043339709999999998,3.6689740156248263e-05
runtime,nearly_canceling,serial,fp64,,3684032,0,3,123,456,0.0034137970000000001,-6.2760505753822748e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,3684032,0,3,123,456,0.0043142650000000003,3.6689740156248263e-05
runtime,nearly_canceling,serial,fp64,,3684032,0,4,123,456,0.0039736370000000003,-6.2760505753822748e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,3684032,0,4,123,456,0.004196048,3.6689740156248263e-05
runtime,nearly_canceling,serial,fp64,,3684032,0,5,123,456,0.0033532950000000001,-6.2760505753822748e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,3684032,0,5,123,456,0.0045500740000000003,3.6689740156248263e-05
runtime,nearly_canceling,serial,fp64,,3684032,0,6,123,456,0.0036189030000000001,-6.2760505753822748e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,3684032,0,6,123,456,0.0043779780000000003,3.6689740156248263e-05
runtime,nearly_canceling,serial,fp64,,3684032,0,7,123,456,0.0034238419999999999,-6.2760505753822748e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,3684032,0,7,123,456,0.0048634009999999998,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,0,123,456,0.0041076319999999999,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,0,123,456,0.0044481570000000003,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,1,123,456,0.0033742300000000002,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,1,123,456,0.0047187289999999996,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,2,123,456,0.0032329780000000001,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,2,123,456,0.0040227120000000003,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,3,123,456,0.0034932969999999998,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,3,123,456,0.0055946609999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,4,123,456,0.0034257799999999998,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,4,123,456,0.004690268,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,5,123,456,0.0034168509999999998,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,5,123,456,0.0040561549999999997,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,6,123,456,0.0034092559999999998,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,6,123,456,0.0044551449999999998,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,1,3684032,0,7,123,456,0.003725005,-6.2760505753822748e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,3684032,0,7,123,456,0.0049272869999999998,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,0,123,456,0.0039601519999999998,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,0,123,456,0.003525032,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,1,123,456,0.002205449,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,1,123,456,0.0024599019999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,2,123,456,0.002140674,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,2,123,456,0.0025027460000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,3,123,456,0.0022554139999999999,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,3,123,456,0.0023535679999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,4,123,456,0.0021373130000000001,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,4,123,456,0.0023441479999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,5,123,456,0.0026697919999999998,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,5,123,456,0.0021109459999999998,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,6,123,456,0.001858293,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,6,123,456,0.002132938,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,2,3684032,0,7,123,456,0.0017771900000000001,-6.2760505757819551e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,3684032,0,7,123,456,0.002591491,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,0,123,456,0.008483127,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,0,123,456,0.016467605999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,1,123,456,0.019985635000000002,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,1,123,456,0.014105599,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,2,123,456,0.018228057999999998,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,2,123,456,0.0024653309999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,3,123,456,0.0013872769999999999,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,3,123,456,0.0015106690000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,4,123,456,0.0012658560000000001,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,4,123,456,0.002990899,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,5,123,456,0.0012661,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,5,123,456,0.0013925420000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,6,123,456,0.0010919829999999999,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,6,123,456,0.0037451759999999998,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,4,3684032,0,7,123,456,0.001114442,-6.2760505756820351e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,3684032,0,7,123,456,0.0013934489999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,0,123,456,0.01663506,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,0,123,456,0.033562261000000003,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,1,123,456,0.015719606000000001,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,1,123,456,0.015776220000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,2,123,456,0.014609239,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,2,123,456,0.024713741000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,3,123,456,0.020120352000000001,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,3,123,456,0.015995674000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,4,123,456,0.0075069380000000003,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,4,123,456,0.0060463749999999997,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,5,123,456,0.012594344,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,5,123,456,0.013504815,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,6,123,456,0.0098223909999999998,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,6,123,456,0.01621388,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,8,3684032,0,7,123,456,0.022757413000000001,-6.2760505762815555e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,3684032,0,7,123,456,0.017206513999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,0,123,456,0.039386655,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,0,123,456,0.023830579000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,1,123,456,0.023740979999999998,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,1,123,456,0.022883545000000002,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,2,123,456,0.019647847999999999,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,2,123,456,0.018615410999999998,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,3,123,456,0.027165960999999999,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,3,123,456,0.019464814,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,4,123,456,0.013144199000000001,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,4,123,456,0.018172019000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,5,123,456,0.015320566000000001,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,5,123,456,0.019677025000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,6,123,456,0.016910468000000001,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,6,123,456,0.021252107999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,16,3684032,0,7,123,456,0.022639336999999999,-6.2760505764529462e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,3684032,0,7,123,456,0.0074935569999999996,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,0,123,456,0.046269541999999997,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,0,123,456,0.034682475999999997,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,1,123,456,0.018474289000000001,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,1,123,456,0.018651944,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,2,123,456,0.033490577000000001,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,2,123,456,0.033440889000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,3,123,456,0.031273005,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,3,123,456,0.021545577999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,4,123,456,0.024001287999999999,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,4,123,456,0.016071278000000001,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,5,123,456,0.01538701,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,5,123,456,0.034706529999999999,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,6,123,456,0.021083713,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,6,123,456,0.02414722,3.6689740156248263e-05
runtime,nearly_canceling,openmp,fp64,22,3684032,0,7,123,456,0.028940909000000001,-6.2760505758167797e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,3684032,0,7,123,456,0.015574001000000001,3.6689740156248263e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,0,123,456,0.007071071,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,0,123,456,0.0073153589999999996,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,1,123,456,0.0066028129999999999,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,1,123,456,0.0075602550000000001,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,2,123,456,0.0066676440000000003,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,2,123,456,0.0077522379999999998,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,3,123,456,0.0063757240000000001,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,3,123,456,0.0078853059999999999,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,4,123,456,0.0068080839999999998,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,4,123,456,0.00740838,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,5,123,456,0.0064687690000000001,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,5,123,456,0.010370831,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,6,123,456,0.0067088989999999999,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,6,123,456,0.0082663879999999995,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,7071068,0,7,123,456,0.0065695600000000003,-2.5279117269332713e-05
runtime,nearly_canceling,serial,mixed_fp32_fp64,,7071068,0,7,123,456,0.0075512030000000003,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,0,123,456,0.0064488480000000001,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,0,123,456,0.0078802430000000003,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,1,123,456,0.0070736610000000002,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,1,123,456,0.0077379700000000003,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,2,123,456,0.0063355449999999997,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,2,123,456,0.0081341509999999992,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,3,123,456,0.0060819280000000003,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,3,123,456,0.0075222630000000004,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,4,123,456,0.0069837679999999996,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,4,123,456,0.0078748280000000004,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,5,123,456,0.0066006429999999998,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,5,123,456,0.0082321559999999992,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,6,123,456,0.0070183609999999999,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,6,123,456,0.0075011239999999996,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,1,7071068,0,7,123,456,0.0071120599999999999,-2.5279117269332713e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,7071068,0,7,123,456,0.0078141870000000002,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,0,123,456,0.005620066,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,0,123,456,0.0042111689999999998,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,1,123,456,0.0041214839999999999,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,1,123,456,0.0054167210000000002,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,2,123,456,0.0039766209999999996,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,2,123,456,0.0040605110000000002,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,3,123,456,0.003669257,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,3,123,456,0.0042200459999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,4,123,456,0.003802911,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,4,123,456,0.0040673189999999998,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,5,123,456,0.0034901189999999999,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,5,123,456,0.0041551979999999997,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,6,123,456,0.0040396019999999998,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,6,123,456,0.0041376929999999996,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,2,7071068,0,7,123,456,0.0034851280000000001,-2.5279117266446133e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,2,7071068,0,7,123,456,0.0039273759999999998,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,0,123,456,0.013858318,-2.5279117246257421e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,0,123,456,0.019179871000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,1,123,456,0.0070088939999999999,-2.5279117246368443e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,1,123,456,0.0069676060000000003,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,2,123,456,0.0029347459999999998,-2.5279117246146399e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,2,123,456,0.0030868739999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,3,123,456,0.0045599849999999999,-2.5279117246368443e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,3,123,456,0.0036349619999999998,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,4,123,456,0.004944581,-2.5279117246257421e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,4,123,456,0.0034776239999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,5,123,456,0.0053713529999999997,-2.5279117246146399e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,5,123,456,0.0036526100000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,6,123,456,0.0024583550000000002,-2.5279117246257421e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,6,123,456,0.0031300740000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,4,7071068,0,7,123,456,0.003198228,-2.5279117246257421e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,4,7071068,0,7,123,456,0.0024092879999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,0,123,456,0.018846973,-2.5279117432552844e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,0,123,456,0.01820107,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,1,123,456,0.020008709999999999,-2.5279117432747134e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,1,123,456,0.016339032999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,2,123,456,0.032005857999999998,-2.5279117432636111e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,2,123,456,0.0094028329999999993,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,3,123,456,0.010027935999999999,-2.5279117432747134e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,3,123,456,0.013283382999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,4,123,456,0.0059184709999999998,-2.5279117432747134e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,4,123,456,0.0038314159999999998,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,5,123,456,0.0024878040000000001,-2.5279117432802645e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,5,123,456,0.0024719350000000002,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,6,123,456,0.002105258,-2.5279117432636111e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,6,123,456,0.0061911650000000002,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,8,7071068,0,7,123,456,0.0031950450000000001,-2.5279117432802645e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,8,7071068,0,7,123,456,0.012888854999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,0,123,456,0.028480457000000001,-2.527911731131649e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,0,123,456,0.019471577,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,1,123,456,0.025361446999999999,-2.527911731131649e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,1,123,456,0.019913535,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,2,123,456,0.015036381999999999,-2.527911731131649e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,2,123,456,0.020642473000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,3,123,456,0.015157187000000001,-2.5279117311323429e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,3,123,456,0.016381163000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,4,123,456,0.018307789000000001,-2.527911731131649e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,4,123,456,0.019740341000000002,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,5,123,456,0.011603802999999999,-2.527911731131649e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,5,123,456,0.021739364000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,6,123,456,0.015743439000000001,-2.527911731131649e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,6,123,456,0.015873495000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,16,7071068,0,7,123,456,0.020501081000000001,-2.527911731131649e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,16,7071068,0,7,123,456,0.011067718000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,0,123,456,0.031038855000000001,-2.5279117235434481e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,0,123,456,0.029546461,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,1,123,456,0.028439457000000001,-2.5279117235432746e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,1,123,456,0.022629475999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,2,123,456,0.019635616000000002,-2.5279117235370296e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,2,123,456,0.029672534,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,3,123,456,0.034324545999999997,-2.527911723541193e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,3,123,456,0.020272379,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,4,123,456,0.02394698,-2.5279117235321724e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,4,123,456,0.030886325999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,5,123,456,0.01181159,-2.5279117235406726e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,5,123,456,0.028895033000000001,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,6,123,456,0.0156042,-2.5279117235432746e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,6,123,456,0.014711462999999999,1.5492867349919948e-05
runtime,nearly_canceling,openmp,fp64,22,7071068,0,7,123,456,0.011964551,-2.5279117235422338e-05
runtime,nearly_canceling,openmp,mixed_fp32_fp64,22,7071068,0,7,123,456,0.023464122,1.5492867349919948e-05
runtime,nearly_canceling,serial,fp64,,13572088,0,0,123,456,0.012304852,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,0,123,456,0.015892940000000001,-0.00025679191035621329
runtime,nearly_canceling,serial,fp64,,13572088,0,1,123,456,0.015634138999999998,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,1,123,456,0.018575505999999999,-0.00025679191035621329
runtime,nearly_canceling,serial,fp64,,13572088,0,2,123,456,0.012270727,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,2,123,456,0.018028868999999999,-0.00025679191035621329
runtime,nearly_canceling,serial,fp64,,13572088,0,3,123,456,0.015514740000000001,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,3,123,456,0.020992044000000001,-0.00025679191035621329
runtime,nearly_canceling,serial,fp64,,13572088,0,4,123,456,0.015486932,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,4,123,456,0.018790703999999998,-0.00025679191035621329
runtime,nearly_canceling,serial,fp64,,13572088,0,5,123,456,0.015188135,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,5,123,456,0.014766674,-0.00025679191035621329
runtime,nearly_canceling,serial,fp64,,13572088,0,6,123,456,0.014311259999999999,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,6,123,456,0.017796871999999998,-0.00025679191035621329
runtime,nearly_canceling,serial,fp64,,13572088,0,7,123,456,0.015083035999999999,-0.00015983582036338539
runtime,nearly_canceling,serial,mixed_fp32_fp64,,13572088,0,7,123,456,0.017085467999999999,-0.00025679191035621329
runtime,nearly_canceling,openmp,fp64,1,13572088,0,0,123,456,0.01354635,-0.00015983582036338539
runtime,nearly_canceling,openmp,mixed_fp32_fp64,1,13572088,0,0,123,456,0.016211829000000001,-0.00025679191035621329
